customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C0006337,Female,1,No,Yes,41,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,89.06,3534.39,Yes
C0006338,Female,0,No,Yes,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),16.08,809.34,No
C0006339,Male,0,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),41.63,1330.49,No
C0006340,Female,0,Yes,Yes,45,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,111.5,5148.25,Yes
C0006341,Female,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),98.02,3775.32,No
C0006342,Female,0,No,Yes,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.4,444.85,No
C0006343,Female,0,Yes,Yes,33,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.33,2651.33,No
C0006344,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),37.06,1493.89,No
C0006345,Female,0,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,104.48,2815.88,No
C0006346,Female,0,Yes,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.44,486.82,No
C0006347,Female,1,No,Yes,18,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,97.17,1869.06,Yes
C0006348,Female,0,Yes,Yes,31,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,106.81,3283.99,No
C0006349,Female,0,No,Yes,25,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,89.08,2482.99,No
C0006350,Female,1,Yes,Yes,40,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,113.2,4467.73,No
C0006351,Male,1,No,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),46.74,1270.64,No
C0006352,Male,1,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,45.65,2356.94,No
C0006353,Male,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,45.8,1037.96,Yes
C0006354,Female,0,No,Yes,46,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),95.34,4427.9,No
C0006355,Female,1,Yes,No,26,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,113.56,2896.57,No
C0006356,Female,1,Yes,No,34,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.49,2280.64,Yes
C0006357,Female,0,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),44.62,1493.99,Yes
C0006358,Female,1,Yes,No,48,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,119.4,5579.53,Yes
C0006359,Female,1,Yes,No,30,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,93.26,3004.14,Yes
C0006360,Female,0,No,Yes,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.27,832.88,No
C0006361,Male,1,No,No,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),10.61,490.48,No
C0006362,Female,1,No,Yes,37,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,100.47,3786.63,No
C0006363,Female,1,No,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),31.43,1446.3,No
C0006364,Female,1,Yes,No,35,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,86.95,2984.12,No
C0006365,Female,0,No,Yes,44,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),107.18,4701.06,No
C0006366,Female,1,Yes,No,24,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,93.63,2186.26,No
C0006367,Female,1,No,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.61,747.02,No
C0006368,Female,0,No,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),44.94,1611.95,No
C0006369,Male,1,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),32.01,1496.83,No
C0006370,Female,1,Yes,Yes,40,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),104.14,4273.64,No
C0006371,Female,1,Yes,No,35,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,75.3,2642.77,No
C0006372,Female,0,Yes,Yes,43,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),87.07,3685.66,No
C0006373,Male,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),39.85,1124.09,No
C0006374,Female,0,Yes,No,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),15.59,646.81,No
C0006375,Male,1,No,No,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.47,1733.1,No
C0006376,Female,1,No,Yes,24,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,95.29,2310.96,No
C0006377,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),37.92,1494.67,No
C0006378,Male,1,No,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.73,393.96,Yes
C0006379,Female,1,Yes,No,39,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.09,3436.93,Yes
C0006380,Female,0,No,Yes,44,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),104.56,4775.21,No
C0006381,Female,0,No,Yes,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.19,610.33,Yes
C0006382,Female,1,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),35.04,1149.5,No
C0006383,Female,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),35.82,1488.1,No
C0006384,Male,0,No,Yes,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),17.59,564.74,No
C0006385,Female,1,Yes,Yes,46,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,82.54,4126.51,No
C0006386,Male,0,No,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),118.78,2230.9,Yes
C0006387,Female,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.37,820.69,Yes
C0006388,Male,0,No,Yes,37,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,99.0,3455.53,No
C0006389,Female,0,No,Yes,31,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,120.46,4008.23,Yes
C0006390,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,116.94,1966.5,Yes
C0006391,Female,1,Yes,Yes,29,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,117.75,3429.15,Yes
C0006392,Female,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.6,1217.01,No
C0006393,Female,1,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,95.4,3936.49,No
C0006394,Male,0,Yes,No,52,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.87,856.17,No
C0006395,Male,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),45.03,2127.2,No
C0006396,Male,1,No,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,92.49,2630.02,Yes
C0006397,Female,0,Yes,Yes,43,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,115.34,4836.51,Yes
C0006398,Female,0,No,Yes,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.92,597.41,No
C0006399,Female,0,No,Yes,42,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),96.6,4049.86,No
C0006400,Male,0,No,No,44,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,70.46,3079.12,No
C0006401,Male,0,No,Yes,32,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),113.18,3553.85,No
C0006402,Female,0,No,Yes,36,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,115.74,4155.41,No
C0006403,Female,0,No,Yes,37,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),117.19,4283.35,No
C0006404,Female,1,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),35.0,1121.42,No
C0006405,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),43.06,1504.34,No
C0006406,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),37.08,1117.31,No
C0006407,Male,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),44.68,2454.88,No
C0006408,Female,1,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),53.98,957.51,Yes
C0006409,Male,0,No,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),50.83,1760.71,No
C0006410,Female,0,Yes,No,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.85,987.16,No
C0006411,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.28,1090.74,No
C0006412,Male,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,123.92,1925.61,Yes
C0006413,Female,1,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),43.89,1180.69,No
C0006414,Female,0,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.49,1192.33,No
C0006415,Male,1,No,No,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),17.85,695.74,No
C0006416,Male,0,No,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,51.65,1950.32,No
C0006417,Female,0,No,Yes,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.84,695.82,No
C0006418,Female,1,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),38.84,1167.16,No
C0006419,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,37.75,1639.62,No
C0006420,Female,1,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),55.89,1850.24,No
C0006421,Female,0,Yes,No,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.34,740.03,No
C0006422,Female,0,No,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,44.33,1761.5,No
C0006423,Female,1,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),47.37,1398.84,No
C0006424,Male,0,No,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),10.46,337.86,No
C0006425,Female,0,No,Yes,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.81,404.14,No
C0006426,Female,0,No,Yes,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.85,402.35,No
C0006427,Male,0,Yes,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,15.19,201.35,Yes
C0006428,Male,1,No,Yes,45,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),120.41,5377.38,Yes
C0006429,Male,0,No,Yes,46,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,97.04,4574.32,No
C0006430,Male,1,No,Yes,45,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,110.52,5175.57,No
C0006431,Male,1,Yes,No,47,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,67.33,3077.28,No
C0006432,Female,1,Yes,No,28,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.99,2950.8,Yes
C0006433,Female,0,Yes,Yes,29,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,90.47,2645.31,No
C0006434,Male,0,No,No,50,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Electronic check,111.54,5478.95,No
C0006435,Female,0,Yes,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.45,692.98,Yes
